ig	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	d/M/yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
ig-ng	=	ig
ii	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy MMMM	MMMM dꑍ	HH:mm:ss	HH:mm
ii-cn	=	ii
is	dddd, d. MMMM yyyy	d. MMMM yyyy	d.M.yyyy	d. MMM yyyy	MMMM yyyy	d. MMMM	HH:mm:ss	HH:mm
is-is	=	is
it	dddd d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	dd/MM/yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
it-ch	dddd, d MMMM yyyy	d MMMM yyyy	dd.MM.yyyy	d MMM yyyy	dd/MM/yyyy	dd.MM.yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
it-it	=	it
it-sm	=	it
it-va	=	it
ja	yyyy年M月d日dddd	yyyy年M月d日	yyyy/MM/dd	yyyy/M/d	yyyy年M月	M月d日	H:mm:ss	H:mm
ja-jp	=	ja
jgo	dddd, yyyy MMMM dd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	M.d.yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
jgo-cm	=	jgo
jmc	=	guz
jmc-tz	=	guz
jv	dddd, d MMMM yyyy	d MMMM yyyy	dd-MM-yyyy	d MMM yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
jv-id	=	jv
ka	dddd, dd MMMM, yyyy	d MMMM, yyyy	dd.MM.yyyy	d MMM. yyyy	d.M.yyyy	dd.MM.yy	MMMM, yyyy	d MMMM	HH:mm:ss	HH:mm
ka-ge	=	ka
kab	=	ff-latn-gh
kab-dz	=	ff-latn-gh
kam	=	guz
kam-ke	=	guz
kde	=	guz
kde-tz	=	guz
kea	dddd, d 'di' MMMM 'di' yyyy	d 'di' MMMM 'di' yyyy	dd/MM/yyyy	d MMM yyyy	MMMM 'di' yyyy	d 'di' MMMM	HH:mm:ss	HH:mm
kea-cv	=	kea
kgp	dddd, d 'ne' MMMM, yyyy	d 'ne' MMMM, yyyy	dd/MM/yyyy	d 'ne' MMM, yyyy	MMMM, yyyy	d 'ne' MMMM	HH:mm:ss	HH:mm
kgp-br	=	kgp
khq	=	ff
khq-ml	=	ff
ki	=	guz
ki-ke	=	guz
kk	yyyy 'ж'. d MMMM, dddd	yyyy 'ж'. d MMMM	dd.MM.yyyy	yyyy 'ж'. dd MMM	dd.MM.yy	yyyy 'ж'. MMMM	d MMMM	HH:mm:ss	HH:mm
kk-cyrl	=	kk
kk-cyrl-kz	=	kk
kk-kz	=	kk
kkj	dddd dd MMMM yyyy	d MMMM yyyy	dd/MM yyyy	d MMM yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
kkj-cm	=	kkj
kl	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy MMMM	MMMM d	HH.mm.ss	HH.mm
kl-gl	=	kl
kln	=	guz
kln-ke	=	guz
km	dddd d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	d/M/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
km-kh	=	km
kn	dddd, MMMM d, yyyy	MMMM d, yyyy	d/M/yyyy	MMM d, yyyy	d/M/yy	MMMM yyyy	d MMMM	hh:mm:ss tt	hh:mm tt
kn-in	=	kn
ko	yyyy년 MMMM d일 dddd	yyyy년 MMMM d일	yyyy. M. d.	yy. M. d.	yyyy년 MMMM	MMMM d일	tt h:mm:ss	tt h:mm
ko-cn	yyyy년 MMMM d일 dddd	yyyy년 MMMM d일	yyyy. M. d.	yy. M. d.	yyyy년 MMMM	MMMM d일	HH:mm:ss	HH:mm
ko-kp	=	ko
ko-kr	=	ko
kok	dddd d MMMM yyyy	d MMMM yyyy	d-M-yyyy	d-MMM-yyyy	d-M-yy	MMMM, yyyy	d MMMM	h:mm:ss tt	h:mm tt
kok-deva	=	kok
kok-deva-in	=	kok
kok-latn	dddd, d MMMM, yyyy	d MMMM, yyyy	d-M-yyyy	d MMM, yyyy	d-M-yy	MMMM yyyy	d MMMM	tt h:mm:ss	tt h:mm
kok-latn-in	=	kok-latn
ks	=	chr
ks-arab	=	chr
ks-arab-in	=	chr
ks-deva	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	M/d/yyyy	d/M/yy	yyyy MMMM	MMMM d	tt h:mm:ss	tt h:mm
ks-deva-in	=	ks-deva
ksb	=	guz
ksb-tz	=	guz
ksf	=	dua
ksf-cm	=	dua
ksh	dddd, 'dä' d. MMMM yyyy	d. MMMM yyyy	d. M. yyyy	d. MMM. yyyy	yyyy-MM-dd	MMMM yyyy	d. MMMM	HH:mm:ss	HH:mm
ksh-de	=	ksh
ku	dddd, d'ê' MMMM'a' yyyy'an'	d'ê' MMMM'a' yyyy'an'	dd.MM.yyyy	d'ê' MMM'a' yyyy'an'	MMMM'a' yyyy'an'	d'ê' MMMM'ê'	HH:mm:ss	HH:mm
ku-tr	=	ku
kw	=	ce
kw-gb	=	ce
kxv	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	d/M/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
kxv-deva	=	kxv
kxv-deva-in	=	kxv
kxv-latn	=	kxv
kxv-latn-in	=	kxv
kxv-orya	=	kxv
kxv-orya-in	=	kxv
kxv-telu	=	kxv
kxv-telu-in	=	kxv
ky	yyyy-'ж'., d-MMMM, dddd	yyyy-'ж'., d-MMMM	d/M/yyyy	yyyy-'ж'., d-MMM	yyyy-dd-MM	d/M/yy	yyyy-'ж'., MMMM	d-MMMM	HH:mm:ss	HH:mm
ky-kg	=	ky
lag	=	guz
lag-tz	=	guz
lb	=	et
lb-lu	=	et
lg	=	guz
lg-ug	=	guz
lij	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	d/M/yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
lij-it	=	lij
lkt	dddd, MMMM d, yyyy	MMMM d, yyyy	M/d/yyyy	MMM d, yyyy	yyyy-MM-dd	M/d/yy	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
lkt-us	=	lkt
lmo	=	ce
lmo-it	=	ce
ln	=	dua
ln-ao	=	dua
ln-cd	=	dua
ln-cf	=	dua
ln-cg	=	dua
lo	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	MMMM yyyy	d MMMM	H:mm:ss	H:mm
lo-la	=	lo
lrc	g yyyy MMMM d, dddd	g yyyy MMMM d	g yyyy-MM-dd	g yyyy MMM d	g yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
lrc-iq	=	bgc
lrc-ir	=	lrc
lt	yyyy 'm'. MMMM d 'd'., dddd	yyyy 'm'. MMMM d 'd'.	yyyy-MM-dd	yyyy 'm'. MMMM	MMMM d 'd'.	HH:mm:ss	HH:mm
lt-lt	=	lt
lu	=	dua
lu-cd	=	dua
luo	=	guz
luo-ke	=	guz
luy	=	guz
luy-ke	=	guz
lv	dddd, yyyy. 'gada' d. MMMM	yyyy. 'gada' d. MMMM	dd.MM.yyyy	yyyy. 'gada' d. MMM	d.MM.yyyy.	dd.MM.yy	yyyy. 'g'. MMMM	d. MMMM	HH:mm:ss	HH:mm
lv-lv	=	lv
mai	=	hi
mai-in	=	hi
mas	=	guz
mas-ke	=	guz
mas-tz	=	guz
mer	=	guz
mer-ke	=	guz
mfe	=	ff
mfe-mu	=	ff
mg	dddd d MMMM yyyy	d MMMM yyyy	yyyy-MM-dd	yyyy MMM d	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
mg-mg	=	mg
mgh	dddd, d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	d/M/yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
mgh-mz	=	mgh
mgo	dddd, yyyy MMMM dd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
mgo-cm	=	mgo
mi	dddd, d MMMM yyyy	d MMMM yyyy	dd-MM-yyyy	d MMM yyyy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
mi-nz	=	mi
mk	dddd, d MMMM yyyy 'г'.	d MMMM yyyy 'г'.	d.M.yyyy	d.M.yyyy 'г'.	d.M.yy	MMMM yyyy 'г'.	d MMMM	HH:mm:ss	HH:mm
mk-mk	=	mk
ml	yyyy, MMMM d, dddd	yyyy, MMMM d	d/M/yyyy	yyyy, MMM d	d/M/yy	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
ml-in	=	ml
mn	yyyy 'оны' MMMM'ын' d, dddd 'гараг'	yyyy 'оны' MMMM'ын' d	yyyy.MM.dd	yyyy 'оны' MMM'ын' d	yyyy 'оны' MMMM	MMMM'ын' d	HH:mm:ss	HH:mm
mn-mn	=	mn
mni	MMMM d, yyyy, dddd	MMMM d, yyyy	d/M/yyyy	MMM d, yyyy	d/M/yy	MMMM yyyy	MMMM d	h:mm:ss tt	h:mm tt
mni-beng	=	mni
mni-beng-in	=	mni
mr	=	bn
mr-in	=	bn
ms	dddd, d MMMM yyyy	d MMMM yyyy	d/MM/yyyy	d MMM yyyy	d/M/yyyy	d/MM/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
ms-bn	dd MMMM yyyy	d MMMM yyyy	d/MM/yyyy	d MMM yyyy	d/M/yyyy	d/MM/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
ms-id	=	id
ms-my	=	ms
ms-sg	=	ms
mt	dddd, d 'ta'’ MMMM yyyy	d 'ta'’ MMMM yyyy	dd/MM/yyyy	dd MMM yyyy	M/d/yyyy	MMMM yyyy	d 'ta'’ MMMM	HH:mm:ss	HH:mm
mt-mt	=	mt
mua	=	dua
mua-cm	=	dua
my	yyyy MMMM d dddd	yyyy MMMM d	d/M/yyyy	yyyy MMM d	d/M/yy	yyyy MMMM	MMMM d	H:mm:ss	H:mm
my-mm	=	my
mzn	=	lrc
mzn-ir	=	lrc
naq	dddd, d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	yyyy-MM-dd	MMMM yyyy	MMMM d	h:mm:ss tt	h:mm tt
naq-na	=	naq
nb	dddd d. MMMM yyyy	d. MMMM yyyy	dd.MM.yyyy	d. MMM yyyy	d.M.yyyy	MMMM yyyy	d. MMMM	HH:mm:ss	HH:mm
nb-no	=	nb
nb-sj	=	nb
nd	=	guz
nd-zw	=	guz
nds	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	d.M.yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
nds-de	=	nds
nds-nl	=	nds
ne	yyyy MMMM d, dddd	yyyy MMMM d	yyyy/M/d	yyyy MMM d	yyyy-MM-dd	yy/M/d	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
ne-in	yyyy MMMM d, dddd	yyyy MMMM d	yyyy/M/d	yyyy MMM d	yyyy-MM-dd	yy/M/d	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
ne-np	=	ne
nl	dddd d MMMM yyyy	d MMMM yyyy	dd-MM-yyyy	d MMM yyyy	d-M-yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
nl-aw	=	nl
nl-be	dddd d MMMM yyyy	d MMMM yyyy	d/MM/yyyy	d MMM yyyy	d/M/yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
nl-bq	=	nl
nl-cw	=	nl
nl-nl	=	nl
nl-sr	=	nl
nl-sx	=	nl
nmg	=	dua
nmg-cm	=	dua
nn	=	nb
nn-no	=	nb
nnh	dddd , 'lyɛ'̌ʼ d 'na' MMMM, yyyy	'lyɛ'̌ʼ d 'na' MMMM, yyyy	dd/MM/yyyy	d MMM, yyyy	d/M/yyyy	dd/MM/yy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
nnh-cm	=	nnh
no	=	nb
nqo	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy / dd / MM	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
nqo-gn	=	nqo
nso	=	ce
nso-za	=	ce
nus	dddd d MMMM yyyy	d MMMM yyyy	d/MM/yyyy	d MMM yyyy	d/M/yyyy	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
nus-ss	=	nus
nyn	=	guz
nyn-ug	=	guz
oc	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	dd/MM/yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
oc-es	=	oc
oc-fr	=	oc
om	=	ceb
om-et	=	ceb
om-ke	=	en-bi
or	=	chr
or-in	=	chr
os	dddd, d MMMM, yyyy 'аз'	d MMMM, yyyy 'аз'	dd.MM.yyyy	dd MMM yyyy 'аз'	yyyy-MM-dd	dd.MM.yy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
os-ge	=	os
os-ru	=	os
pa	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	d/M/yy	MMMM yyyy	MMMM d	h:mm:ss tt	h:mm tt
pa-arab	dddd, dd MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	yyyy-MM-dd	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
pa-arab-pk	=	pa-arab
pa-guru	=	pa
pa-guru-in	=	pa
pcm	dddd, d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	d/M/yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
pcm-ng	=	pcm
pl	dddd, d MMMM yyyy	d MMMM yyyy	d.MM.yyyy	d MMM yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
pl-pl	=	pl
prg	=	nds
prg-pl	=	nds
ps	dddd د g yyyy د MMMM d	د g yyyy د MMMM d	g yyyy/M/d	g yyyy MMM d	g yyyy-MM-dd	د g yyyy د MMMM	d MMMM	H:mm:ss	H:mm
ps-af	=	ps
ps-pk	dddd د yyyy د MMMM d	yyyy MMMM d	yyyy/M/d	yyyy MMM d	yyyy-MM-dd	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
pt	dddd, d 'de' MMMM 'de' yyyy	d 'de' MMMM 'de' yyyy	dd/MM/yyyy	d 'de' MMM 'de' yyyy	MMMM 'de' yyyy	d 'de' MMMM	HH:mm:ss	HH:mm
pt-ao	dddd, d 'de' MMMM 'de' yyyy	d 'de' MMMM 'de' yyyy	dd/MM/yyyy	dd/MM/yy	MMMM 'de' yyyy	d 'de' MMMM	HH:mm:ss	HH:mm
pt-br	=	pt
pt-ch	=	pt-ao
pt-cv	=	pt-ao
pt-gq	=	pt-ao
pt-gw	=	pt-ao
pt-lu	=	pt-ao
pt-mo	dddd, d 'de' MMMM 'de' yyyy	d 'de' MMMM 'de' yyyy	dd/MM/yyyy	dd/MM/yy	MMMM 'de' yyyy	d 'de' MMMM	h:mm:ss tt	h:mm tt
pt-mz	=	pt-ao
pt-pt	=	pt-ao
pt-st	=	pt-ao
pt-tl	=	pt-ao
qu	dddd, d MMMM, yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	dd-MM-yyyy	d/M/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
qu-bo	=	qu
qu-ec	=	qu
qu-pe	=	qu
raj	=	bgc
raj-in	=	bgc
rm	dddd, 'ils' d MMMM yyyy	d MMMM yyyy	dd-MM-yyyy	dd-MM-yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
rm-ch	=	rm
rn	=	dua
rn-bi	=	dua
ro	=	en-ch
ro-md	=	en-ch
ro-ro	=	en-ch
rof	=	guz
rof-tz	=	guz
ru	dddd, d MMMM yyyy 'г'.	d MMMM yyyy 'г'.	dd.MM.yyyy	d MMM yyyy 'г'.	MMMM yyyy 'г'.	d MMMM	HH:mm:ss	HH:mm
ru-by	=	ru
ru-kg	=	ru
ru-kz	=	ru
ru-md	=	ru
ru-ru	=	ru
ru-ua	=	ru
rw	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	dd-MM-yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
rw-rw	=	rw
rwk	=	guz
rwk-tz	=	guz
sa	=	hi
sa-in	=	hi
sah	yyyy 'сыл' MMMM d 'күнэ', dddd	yyyy, MMMM d	yyyy/M/d	yyyy, MMM d	yyyy-MM-dd	yy/M/d	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
sah-ru	=	sah
saq	=	guz
saq-ke	=	guz
sat	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	yyyy-MM-dd	d/M/yy	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
sat-olck	=	sat
sat-olck-in	=	sat
sbp	dddd, d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	M/d/yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
sbp-tz	=	sbp
sc	dddd d 'de' MMMM 'de' 'su' yyyy	d 'de' MMMM 'de' 'su' yyyy	dd/MM/yyyy	d 'de' MMM yyyy	MMMM 'de' 'su' yyyy	d 'de' MMMM	HH:mm:ss	HH:mm
sc-it	=	sc
sd	dddd, MMMM d, yyyy	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
sd-arab	=	sd
sd-arab-pk	=	sd
sd-deva	=	chr
sd-deva-in	=	chr
se	=	ce
se-fi	dddd d MMMM yyyy	d MMMM yyyy	dd.MM.yyyy	d MMM yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
se-no	=	ce
se-se	=	ce
seh	dddd, d 'de' MMMM 'de' yyyy	d 'de' MMMM 'de' yyyy	d/M/yyyy	d 'de' MMM 'de' yyyy	yyyy-MM-dd	MMMM 'de' yyyy	d MMMM	HH:mm:ss	HH:mm
seh-mz	=	seh
ses	=	ff
ses-ml	=	ff
sg	=	ff
sg-cf	=	ff
shi	=	ff
shi-latn	=	ff
shi-latn-ma	=	ff
shi-tfng	=	ff
shi-tfng-ma	=	ff
si	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy-M-d	yyyy MMMM	MMMM d	HH.mm.ss	HH.mm
si-lk	=	si
sk	dddd d. MMMM yyyy	d. MMMM yyyy	d. M. yyyy	MMMM yyyy	d. MMMM	H:mm:ss	H:mm
sk-sk	=	sk
sl	dddd, d. MMMM yyyy	d. MMMM yyyy	d. M. yyyy	d. MMM yyyy	d. M. yy	MMMM yyyy	d. MMMM	HH:mm:ss	HH:mm
sl-si	=	sl
smn	dddd, MMMM d. yyyy	MMMM d. yyyy	d.M.yyyy	MMM d. yyyy	MMMM yyyy	MMMM d.	H.mm.ss	H.mm
smn-fi	=	smn
sn	=	ce
sn-zw	=	ce
so	dddd, MMMM d, yyyy	MMMM d, yyyy	dd/MM/yyyy	dd-MMM-yyyy	M/d/yyyy	dd/MM/yy	MMMM yyyy	MMMM d	h:mm:ss tt	h:mm tt
so-dj	=	so
so-et	=	so
so-ke	dddd, MMMM d, yyyy	MMMM d, yyyy	dd/MM/yyyy	dd-MMM-yyyy	M/d/yyyy	dd/MM/yy	MMMM yyyy	MMMM d	HH:mm:ss	HH:mm
so-so	=	so
sq	dddd, d MMMM yyyy	d MMMM yyyy	d.M.yyyy	d MMM yyyy	d.M.yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
sq-al	=	sq
sq-mk	dddd, d MMMM yyyy	d MMMM yyyy	d.M.yyyy	d MMM yyyy	d.M.yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
sq-xk	=	sq-mk
sr	dddd, d. MMMM yyyy.	d. MMMM yyyy.	d. M. yyyy.	MMMM yyyy.	d. MMMM	HH:mm:ss	HH:mm
sr-cyrl	=	sr
sr-cyrl-ba	=	sr
sr-cyrl-me	=	sr
sr-cyrl-rs	=	sr
sr-cyrl-xk	=	sr
sr-latn	=	sr
sr-latn-ba	=	sr
sr-latn-me	=	sr
sr-latn-rs	=	sr
sr-latn-xk	=	sr
st	=	ce
st-ls	=	csw
st-za	=	ce
su	dddd, d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	d/M/yy	MMMM yyyy	d MMMM	H.mm.ss	H.mm
su-latn	=	su
su-latn-id	=	su
sv	dddd d MMMM yyyy	d MMMM yyyy	yyyy-MM-dd	d MMM yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
sv-ax	=	sv
sv-fi	=	sv
sv-se	=	sv
sw	=	pcm
sw-cd	=	pcm
sw-ke	=	pcm
sw-tz	=	pcm
sw-ug	=	pcm
syr	dddd، d ܒMMMM yyyy	d ܒMMMM yyyy	d-MM-yyyy	d ܒMMM yyyy	d/M/yyyy	MMMM yyyy	d ܒMMMM	h:mm:ss tt	h:mm tt
syr-iq	=	syr
syr-sy	=	syr
szl	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	dd.MM.yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
szl-pl	=	szl
ta	=	bn
ta-in	=	bn
ta-lk	dddd, d MMMM, yyyy	d MMMM, yyyy	d/M/yyyy	d MMM, yyyy	d/M/yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
ta-my	=	bn
ta-sg	=	bn
te	d, MMMM yyyy, dddd	d MMMM, yyyy	dd-MM-yyyy	d MMM, yyyy	d/M/yyyy	dd-MM-yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
te-in	=	te
teo	=	guz
teo-ke	=	guz
teo-ug	=	guz
tg	dddd, dd MMMM yyyy	dd MMMM yyyy	dd/MM/yyyy	dd MMM yyyy	d.M.yyyy	dd/MM/yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
tg-tj	=	tg
th	ddddที่ d MMMM g yyyy	d MMMM yyyy	d/M/yyyy	d MMM yyyy	d/M/yy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
th-th	=	th
ti	dddd፣ d MMMM yyyy	MMMM d, yyyy	M/d/yyyy	MMM d, yyyy	M/d/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
ti-er	=	ti
ti-et	=	ti
tk	d MMMM yyyy dddd	d MMMM yyyy	dd.MM.yyyy	d MMM yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
tk-tm	=	tk
tn	=	ce
tn-bw	=	ce
tn-za	=	ce
to	=	el
to-to	=	el
tok	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	#yyyy)#M)#d	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
tok-001	=	tok
tr	d MMMM yyyy dddd	d MMMM yyyy	d.MM.yyyy	d MMM yyyy	dd.MM.yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
tr-cy	d MMMM yyyy dddd	d MMMM yyyy	d.MM.yyyy	d MMM yyyy	dd.MM.yyyy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
tr-tr	=	tr
tt	d MMMM, yyyy 'ел', dddd	d MMMM, yyyy 'ел'	dd.MM.yyyy	d MMM, yyyy 'ел'	yyyy 'ел', MMMM	d MMMM	H:mm:ss	H:mm
tt-ru	=	tt
twq	=	dua
twq-ne	=	dua
tzm	=	guz
tzm-ma	=	guz
ug	yyyy d-MMMM، dddd	d-MMMM، yyyy	yyyy-MM-dd	d-MMM، yyyy	yyyy-d-M	yyyy MMMM	d-MMMM	HH:mm:ss	HH:mm
ug-cn	=	ug
uk	dddd, d MMMM yyyy 'р'.	d MMMM yyyy 'р'.	dd.MM.yyyy	d MMM yyyy 'р'.	dd.MM.yy	MMMM yyyy 'р'.	d MMMM	HH:mm:ss	HH:mm
uk-ua	=	uk
ur	dddd، d MMMM، yyyy	d MMMM، yyyy	d/M/yyyy	d MMM، yyyy	d/M/yy	MMMM yyyy	d MMMM	h:mm:ss tt	h:mm tt
ur-in	=	ur
ur-pk	=	ur
uz	dddd, d-MMMM, yyyy	d-MMMM, yyyy	dd/MM/yyyy	d-MMM, yyyy	dd/MM/yy	MMMM, yyyy	d-MMMM	HH:mm:ss	HH:mm
uz-arab	=	lrc
uz-arab-af	g yyyy MMMM d, dddd	g yyyy MMMM d	g yyyy-MM-dd	g yyyy MMM d	yyyy-MM-dd	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
uz-cyrl	dddd, dd MMMM, yyyy	d MMMM, yyyy	dd/MM/yyyy	d MMM, yyyy	dd/MM/yy	MMMM, yyyy	d MMMM	HH:mm:ss	HH:mm
uz-cyrl-uz	=	uz-cyrl
uz-latn	=	uz
uz-latn-uz	=	uz
vai	dddd, d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	yyyy-MM-dd	MMMM yyyy	MMMM d	h:mm:ss tt	h:mm tt
vai-latn	dddd, d MMMM yyyy	d MMMM yyyy	dd/MM/yyyy	d MMM yyyy	M/d/yyyy	yyyy MMMM	MMMM d	h:mm:ss tt	h:mm tt
vai-latn-lr	=	vai-latn
vai-vaii	=	vai
vai-vaii-lr	=	vai
vec	=	it
vec-it	=	it
vi	dddd, d MMMM, yyyy	d MMMM, yyyy	d/M/yyyy	d MMM, yyyy	d/M/yy	MMMM 'năm' yyyy	d MMMM	HH:mm:ss	HH:mm
vi-vn	=	vi
vmw	=	lij
vmw-mz	=	lij
vun	=	guz
vun-tz	=	guz
wae	dddd, d. MMMM yyyy	d. MMMM yyyy	yyyy-MM-dd	d. MMM yyyy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
wae-ch	=	wae
wo	dddd, d MMM, yyyy	d MMMM, yyyy	dd-MM-yyyy	d MMM, yyyy	MMMM yyyy	d MMMM	HH:mm:ss	HH:mm
wo-sn	=	wo
xh	=	en-bi
xh-za	=	en-bi
xnr	=	hi
xnr-in	=	hi
xog	=	guz
xog-ug	=	guz
yav	=	dua
yav-cm	=	dua
yi	dddd, dטן MMMM yyyy	dטן MMMM yyyy	dd/MM/yyyy	dטן MMM yyyy	d-M-yyyy	dd/MM/yy	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
yi-ua	=	yi
yo	dddd, d MMM yyyy	d MMM yyyy	d/M/yyyy	d MM yyyy	MMMM yyyy	d MMMM	H:m:s	H:m
yo-bj	=	yo
yo-ng	=	yo
yrl	=	en-150
yrl-br	=	en-150
yrl-co	=	en-001
yrl-ve	=	en-001
yue	yyyy年M月d日 dddd	yyyy年M月d日	yyyy/M/d	yyyy年M月d日	yyyy年M月	M月d日	tth:mm:ss	tth:mm
yue-hans	yyyy年M月d日dddd	yyyy年M月d日	yyyy/M/d	yyyy年M月d日	yyyy年M月	M月d日	HH:mm:ss	HH:mm
yue-hans-cn	=	yue-hans
yue-hant	=	yue
yue-hant-cn	=	yue
yue-hant-hk	=	yue
za	yyyy MMMM d, dddd	yyyy MMMM d	yyyy-MM-dd	yyyy MMM d	yyyy/M/d	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
za-cn	=	za
zgh	dddd d MMMM yyyy	d MMMM yyyy	d/M/yyyy	d MMM, yyyy	yyyy-MM-dd	yyyy MMMM	MMMM d	HH:mm:ss	HH:mm
zgh-ma	=	zgh
zh	=	yue-hans
zh-hans	=	yue-hans
zh-hans-cn	=	yue-hans
