en-NL	3	,	.	3	1	€	2	.	,	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
en-NR	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-NU	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-NZ	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-PG	3	.	,	3	1	K	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-PH	3	.	,	3	1	₱	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-PK	3	.	,	3	1	Rs	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-PN	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-PR	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-PW	3	.	,	3	1	US$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-RW	3	.	,	3	1	RF	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SB	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SC	3	.	,	3	1	SR	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SD	3	.	,	3	1	SDG	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SE	3	,	 	3	1	kr	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
en-SG	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SH	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SI	3	,	.	3	1	€	2	.	,	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
en-SL	3	.	,	3	1	Le	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SS	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SX	3	.	,	3	1	Cg.	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-SZ	3	.	,	3	1	E	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-TC	3	.	,	3	1	US$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-TK	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-TO	3	.	,	3	1	T$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-TT	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-TV	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-TZ	3	.	,	3	1	TSh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-UG	3	.	,	3	1	USh	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-UM	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-US	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-US-POSIX	6	.	,	0	1	$	2	.	,	0	2	9	%	6	.	,	0	1	1	-	+	NaN	INF	-INF	0/00
en-VC	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-VG	3	.	,	3	1	US$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-VI	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-VU	3	.	,	3	1	VT	0	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-WS	3	.	,	3	1	WS$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-ZA	3	,	 	3	1	R	2	,	 	3	0	1	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
en-ZM	3	.	,	3	1	K	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
en-ZW	3	.	,	3	1	ZWG	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
eo	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
eo-001	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
es	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
es-419	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-AR	3	,	.	3	1	$	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-BO	3	,	.	3	1	Bs	2	,	.	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-BR	3	.	,	3	1	R$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-BZ	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-CL	3	,	.	3	1	$	0	,	.	3	0	2	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-CO	3	,	.	3	1	$	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-CR	3	,	 	3	1	₡	2	,	 	3	0	1	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
es-CU	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-DO	3	.	,	3	1	RD$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-EA	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
es-EC	3	,	.	3	1	$	2	,	.	3	0	2	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-ES	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
es-GQ	3	,	.	3	1	FCFA	0	,	.	3	0	1	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
es-GT	3	.	,	3	1	Q	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-HN	3	.	,	3	1	L	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-IC	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
es-MX	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-NI	3	.	,	3	1	C$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-PA	3	.	,	3	1	B/.	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-PE	3	.	,	3	1	S/	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-PH	3	,	.	3	1	₱	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
es-PR	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-PY	3	,	.	3	1	Gs.	0	,	.	3	2	12	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-SV	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-US	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
es-UY	3	,	.	3	1	$	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
es-VE	3	,	.	3	1	Bs.S	2	,	.	3	0	2	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
et	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	−	+	NaN	∞	−∞	‰
et-EE	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	1	1	−	+	NaN	∞	−∞	‰
eu	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	3	7	−	+	NaN	∞	−∞	‰
eu-ES	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	3	7	−	+	NaN	∞	−∞	‰
ewo	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ewo-CM	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
fa	3	٫	٬	3	1	¤	2	٫	٬	3	0	1	٪	3	٫	٬	3	1	1	‎−	‎+	ناعدد	∞	‎−∞	؉
fa-AF	3	٫	٬	3	1	؋	0	٫	٬	3	2	9	٪	3	٫	٬	3	1	1	‎−	‎+	ناعدد	∞	‎−∞	؉
fa-IR	3	٫	٬	3	1	ریال	0	٫	٬	3	0	1	٪	3	٫	٬	3	1	1	‎−	‎+	ناعدد	∞	‎−∞	؉
ff	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm	3	.	⹁	3	1	¤	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-BF	3	.	⹁	3	1	𞤅𞤊𞤀	0	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-CM	3	.	⹁	3	1	𞤊𞤅𞤊𞤀	0	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-GH	3	.	⹁	3	1	GH₵	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-GM	3	.	⹁	3	1	D	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-GN	3	.	⹁	3	1	FG	0	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-GW	3	.	⹁	3	1	𞤅𞤊𞤀	0	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-LR	3	.	⹁	3	1	$	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-MR	3	.	⹁	3	1	UM	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-NE	3	.	⹁	3	1	𞤅𞤊𞤀	0	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-NG	3	.	⹁	3	1	₦	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-SL	3	.	⹁	3	1	Le	2	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Adlm-SN	3	.	⹁	3	1	𞤅𞤊𞤀	0	.	⹁	3	2	9	%	3	.	⹁	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-BF	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-CM	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-GH	3	,	 	3	1	GH₵	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-GM	3	,	 	3	1	D	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-GN	3	,	 	3	1	FG	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-GW	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-LR	3	,	 	3	1	$	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-MR	3	,	 	3	1	UM	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-NE	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-NG	3	,	 	3	1	₦	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-SL	3	,	 	3	1	Le	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ff-Latn-SN	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
fi	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	epäluku	∞	−∞	‰
fi-FI	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	−	+	epäluku	∞	−∞	‰
fil	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
fil-PH	3	.	,	3	1	₱	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
fo	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	−	+	NaN	∞	−∞	‰
fo-DK	3	,	.	3	1	kr.	2	,	.	3	3	8	%	3	,	.	3	0	0	−	+	NaN	∞	−∞	‰
fo-FO	3	,	.	3	1	kr	2	,	.	3	3	8	%	3	,	.	3	0	0	−	+	NaN	∞	−∞	‰
fr	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-BE	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-BF	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-BI	3	,	 	3	1	FBu	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-BJ	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-BL	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-CA	3	,	 	3	1	$	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-CD	3	,	 	3	1	FC	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-CF	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-CG	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-CH	3	,	 	3	1	CHF	2	.	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
fr-CI	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-CM	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-DJ	3	,	 	3	1	Fdj	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-DZ	3	,	 	3	1	DA	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-FR	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-GA	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-GF	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-GN	3	,	 	3	1	FG	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-GP	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-GQ	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-HT	3	,	 	3	1	G	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-KM	3	,	 	3	1	CF	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-LU	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
fr-MA	3	,	.	3	1	MAD	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
fr-MC	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-MF	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-MG	3	,	 	3	1	Ar	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-ML	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-MQ	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-MR	3	,	 	3	1	UM	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-MU	3	,	 	3	1	Rs	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-NC	3	,	 	3	1	FCFP	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-NE	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-PF	3	,	 	3	1	FCFP	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-PM	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-RE	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-RW	3	,	 	3	1	RF	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-SC	3	,	 	3	1	SR	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-SN	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-SY	3	,	 	3	1	LS	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-TD	3	,	 	3	1	FCFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-TG	3	,	 	3	1	F CFA	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-TN	3	,	 	3	1	DT	3	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-VU	3	,	 	3	1	VT	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-WF	3	,	 	3	1	FCFP	0	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fr-YT	3	,	 	3	1	€	2	,	 	3	3	8	%	3	,	 	3	0	0	-	+	NaN	∞	-∞	‰
fur	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
fur-IT	3	,	.	3	1	€	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
fy	3	,	.	3	1	¤	2	,	.	3	2	11	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
fy-NL	3	,	.	3	1	€	2	,	.	3	2	11	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ga	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	Nuimh	∞	-∞	‰
ga-GB	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	Nuimh	∞	-∞	‰
ga-IE	3	.	,	3	1	€	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	Nuimh	∞	-∞	‰
gaa	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
gaa-GH	3	.	,	3	1	GHS	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
gd	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
gd-GB	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
gl	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
gl-ES	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
gsw	3	.	’	3	1	¤	2	.	’	3	3	8	%	3	.	’	3	0	0	−	+	NaN	∞	−∞	‰
gsw-CH	3	.	’	3	1	CHF	2	.	’	3	3	8	%	3	.	’	3	0	0	−	+	NaN	∞	−∞	‰
gsw-FR	3	.	’	3	1	€	2	.	’	3	3	8	%	3	.	’	3	0	0	−	+	NaN	∞	−∞	‰
gsw-LI	3	.	’	3	1	CHF	2	.	’	3	3	8	%	3	.	’	3	0	0	−	+	NaN	∞	−∞	‰
gu	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
gu-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
guz	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
guz-KE	3	.	,	3	1	Ksh	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
gv	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
gv-IM	3	.	,	3	1	£	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ha	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ha-GH	3	.	,	3	1	GH₵	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ha-NE	3	.	,	3	1	F CFA	0	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ha-NG	3	.	,	3	1	₦	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
haw	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
haw-US	3	.	,	3	1	$	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
he	3	.	,	3	1	¤	2	.	,	3	3	8	%	3	.	,	3	1	1	‎-	‎+	NaN	∞	‎-∞	‰
he-IL	3	.	,	3	1	₪	2	.	,	3	3	8	%	3	.	,	3	1	1	‎-	‎+	NaN	∞	‎-∞	‰
hi	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
hi-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
hi-Latn	3	.	,	3,2	1	¤	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
hi-Latn-IN	3	.	,	3,2	1	₹	2	.	,	3,2	0	1	%	3	.	,	3,2	1	1	-	+	NaN	∞	-∞	‰
hr	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	−	+	NaN	∞	−∞	‰
hr-BA	3	,	.	3	1	KM	2	,	.	3	3	8	%	3	,	.	3	0	0	−	+	NaN	∞	−∞	‰
hr-HR	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	−	+	NaN	∞	−∞	‰
hsb	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
hsb-DE	3	,	.	3	1	€	2	,	.	3	3	8	%	3	,	.	3	0	0	-	+	NaN	∞	-∞	‰
hu	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
hu-HU	3	,	 	3	1	Ft	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
hy	3	,	 	3	1	¤	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	ՈչԹ	∞	-∞	‰
hy-AM	3	,	 	3	1	֏	2	,	 	3	3	8	%	3	,	 	3	1	1	-	+	ՈչԹ	∞	-∞	‰
ia	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ia-001	3	,	.	3	1	¤	2	,	.	3	2	9	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
id	3	,	.	3	1	¤	2	,	.	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
id-ID	3	,	.	3	1	Rp	2	,	.	3	0	1	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
ie	3	,	 	3	1	¤	2	,	 	3	2	12	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ie-EE	3	,	 	3	1	€	2	,	 	3	2	12	%	3	,	 	3	1	1	-	+	NaN	∞	-∞	‰
ig	3	.	,	3	1	¤	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ig-NG	3	.	,	3	1	₦	2	.	,	3	0	1	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ii	3	.	,	3	1	¤	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
ii-CN	3	.	,	3	1	¥	2	.	,	3	2	9	%	3	.	,	3	1	1	-	+	NaN	∞	-∞	‰
is	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
is-IS	3	,	.	3	1	kr.	0	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
it	3	,	.	3	1	¤	2	,	.	3	3	8	%	3	,	.	3	1	1	-	+	NaN	∞	-∞	‰
